Date,Symbol,Buy,Sell,Total,Net
2026-07-07,NSL,218370.0,1748670.0,1967040.0,-1530300.0
2026-07-07,NTF,2377540.0,212980.0,2590520.0,2164560.0
2026-07-07,NTSC,113625.0,0.0,113625.0,113625.0
2026-07-07,NUT,16110.0,0.0,16110.0,16110.0
2026-07-07,NV,1825.0,0.0,1825.0,1825.0
2026-07-07,NVD,0.0,898.0,898.0,-898.0
2026-07-07,NYT,179730.0,638604.0,818334.0,-458874.0
2026-07-07,OGC,9700.0,0.0,9700.0,9700.0
2026-07-07,OHTL,53000.0,0.0,53000.0,53000.0
2026-07-07,OKJ,951648.0,23562.0,975210.0,928086.0
2026-07-07,ONEE,378192.0,101426.0,479618.0,276766.0
2026-07-07,OR,88970310.0,71507510.0,160477820.0,17462800.0
2026-07-07,ORI,298715.0,487838.0,786553.0,-189123.0
2026-07-07,OSP,100259130.0,63459880.0,163719010.0,36799250.0
2026-07-07,PACO,1820.0,0.0,1820.0,1820.0
2026-07-07,PAF,10890.0,7220.0,18110.0,3670.0
2026-07-07,PAP,0.0,716.0,716.0,-716.0
2026-07-07,PCC,29400.0,2054.0,31454.0,27346.0
2026-07-07,PCE,158530.0,171140.0,329670.0,-12610.0
2026-07-07,PCSGH,35190.0,0.0,35190.0,35190.0
2026-07-07,PERM,0.0,26.0,26.0,-26.0
2026-07-07,PF,855.0,0.0,855.0,855.0
2026-07-07,PHG,0.0,1020.0,1020.0,-1020.0
2026-07-07,PHOL,46400.0,0.0,46400.0,46400.0
2026-07-07,PIMO,0.0,3270.0,3270.0,-3270.0
2026-07-07,PIN,301824.0,0.0,301824.0,301824.0
2026-07-07,PK,0.0,2944.0,2944.0,-2944.0
2026-07-07,PLANB,29697594.0,34340794.0,64038388.0,-4643200.0
2026-07-07,PLAT,2007620.0,1188857.0,3196477.0,818763.0
2026-07-07,PLUS,12555.0,3489.0,16044.0,9066.0
2026-07-07,PM,84360.0,31060.0,115420.0,53300.0
2026-07-07,PMC,247760.0,220320.0,468080.0,27440.0
2026-07-07,PPPM,0.0,366.0,366.0,-366.0
2026-07-07,PR9,7319090.0,7878290.0,15197380.0,-559200.0
2026-07-07,PREB,5220.0,0.0,5220.0,5220.0
2026-07-07,PRG,0.0,64400.0,64400.0,-64400.0
2026-07-07,PRINC,344.0,0.0,344.0,344.0
2026-07-07,PRM,2680165.0,5865890.0,8546055.0,-3185725.0
2026-07-07,PROEN,184000.0,0.0,184000.0,184000.0
2026-07-07,PRTR,342.0,0.0,342.0,342.0
2026-07-07,PSGC,201000.0,0.0,201000.0,201000.0
2026-07-07,PSH,363472.0,180280.0,543752.0,183192.0
2026-07-07,PSL,8514980.0,3267840.0,11782820.0,5247140.0
2026-07-07,PSP,14677085.0,1589730.0,16266815.0,13087355.0
2026-07-07,PSTC,0.0,2697.0,2697.0,-2697.0
2026-07-07,PT,304640.0,97440.0,402080.0,207200.0
2026-07-07,PTG,6309335.0,34440462.15,40749797.15,-28131127.15
2026-07-07,PTL,141410.0,361220.0,502630.0,-219810.0
2026-07-07,PTT,3178165997.0,3276950445.75,6455116442.75,-98784448.75
2026-07-07,PTTEP,681260593.0,872160232.0,1553420825.0,-190899639.0
2026-07-07,PTTGC,314381325.0,304877125.0,619258450.0,9504200.0
2026-07-07,PYLON,36572.0,175506.0,212078.0,-138934.0
2026-07-07,QDC,0.0,4.98,4.98,-4.98
2026-07-07,QH,2481015.0,4375433.0,6856448.0,-1894418.0
2026-07-07,QLT,0.0,177.0,177.0,-177.0
2026-07-07,RABBIT,0.0,35.0,35.0,-35.0
2026-07-07,RABBIT-P,0.0,36.0,36.0,-36.0
2026-07-07,RAM,0.0,9000.0,9000.0,-9000.0
2026-07-07,RATCH,102334600.0,142020850.0,244355450.0,-39686250.0
2026-07-07,RBF,643750.0,4536919.0,5180669.0,-3893169.0
2026-07-07,RCL,18252450.0,39853275.0,58105725.0,-21600825.0
2026-07-07,RJH,83400.0,328450.0,411850.0,-245050.0
2026-07-07,ROCTEC,177504.0,192100.0,369604.0,-14596.0
2026-07-07,ROJNA,1830835.0,5539690.0,7370525.0,-3708855.0
2026-07-07,RPC,0.0,665.0,665.0,-665.0
2026-07-07,RSP,18800.0,0.0,18800.0,18800.0
2026-07-07,RWI,480.0,17.0,497.0,463.0
2026-07-07,SABINA,373180.0,212030.0,585210.0,161150.0
2026-07-07,SAFE,11500.0,0.0,11500.0,11500.0
2026-07-07,SAK,2253918.0,2292126.0,4546044.0,-38208.0
2026-07-07,SAMART,2328425.0,2010337.0,4338762.0,318088.0
2026-07-07,SAMTEL,127970.0,0.0,127970.0,127970.0
2026-07-07,SANKO,15147.0,13246.0,28393.0,1901.0
2026-07-07,SAPPE,1771900.0,3417300.0,5189200.0,-1645400.0
2026-07-07,SAT,1512500.0,1583560.0,3096060.0,-71060.0
2026-07-07,SAUCE,0.0,57750.0,57750.0,-57750.0
2026-07-07,SAV,445850.0,6517460.0,6963310.0,-6071610.0
2026-07-07,SAWAD,135749440.0,245861330.0,381610770.0,-110111890.0
2026-07-07,SC,4804971.0,1735452.0,6540423.0,3069519.0
2026-07-07,SCAP,4607121.0,2579497.0,7186618.0,2027624.0
2026-07-07,SCB,1883806688.32,1212759766.32,3096566454.64,671046922.0
2026-07-07,SCC,156734468.0,403781272.0,560515740.0,-247046804.0
2026-07-07,SCCC,1012350.0,380900.0,1393250.0,631450.0
2026-07-07,SCG,286.0,2880.0,3166.0,-2594.0
2026-07-07,SCGD,10610.0,101000.0,111610.0,-90390.0
2026-07-07,SCGP,75958175.0,60366125.0,136324300.0,15592050.0
2026-07-07,SCM,0.0,36.0,36.0,-36.0
2026-07-07,SCN,40.0,0.0,40.0,40.0
2026-07-07,SCP,9000.0,71600.0,80600.0,-62600.0
2026-07-07,SE,0.0,10000.0,10000.0,-10000.0
2026-07-07,SE-ED,108.26,0.0,108.26,108.26
2026-07-07,SEAFCO,185826.0,449536.0,635362.0,-263710.0
2026-07-07,SEAOIL,13950.0,310.0,14260.0,13640.0
2026-07-07,SECURE,546000.0,130750.0,676750.0,415250.0
2026-07-07,SENA,0.0,348.0,348.0,-348.0
2026-07-07,SFLEX,45288.0,296.0,45584.0,44992.0
2026-07-07,SGC,5404374.0,17770171.0,23174545.0,-12365797.0
2026-07-07,SGF,0.0,155.0,155.0,-155.0
2026-07-07,SGP,1580.0,34645.0,36225.0,-33065.0
2026-07-07,SHR,65973.0,340542.0,406515.0,-274569.0
2026-07-07,SICT,7952.0,31522.0,39474.0,-23570.0
2026-07-07,SIMAT,0.0,248648.0,248648.0,-248648.0
2026-07-07,SINGER,5680410.0,9870640.0,15551050.0,-4190230.0
2026-07-07,SIRI,9268571.0,17690969.0,26959540.0,-8422398.0
2026-07-07,SIS,2598770.0,1631700.0,4230470.0,967070.0
2026-07-07,SISB,2152260.0,5951670.0,8103930.0,-3799410.0
2026-07-07,SITHAI,0.0,306.0,306.0,-306.0
2026-07-07,SJWD,6482745.0,7069250.0,13551995.0,-586505.0
2026-07-07,SKR,0.0,112255.0,112255.0,-112255.0
2026-07-07,SKY,945560.0,681340.0,1626900.0,264220.0
2026-07-07,SMD100,449.0,0.0,449.0,449.0
2026-07-07,SMIT,1760.0,84050.0,85810.0,-82290.0
2026-07-07,SMO,0.0,376498.0,376498.0,-376498.0
2026-07-07,SMPC,1830.0,0.0,1830.0,1830.0
2026-07-07,SMT,1150970.0,9810144.0,10961114.0,-8659174.0
2026-07-07,SNC,820.0,3280.0,4100.0,-2460.0
2026-07-07,SNNP,155730.0,138705.0,294435.0,17025.0
2026-07-07,SO,44544.0,0.0,44544.0,44544.0
2026-07-07,SOLAR,0.0,69.0,69.0,-69.0
2026-07-07,SPA,695166.0,1132208.0,1827374.0,-437042.0
2026-07-07,SPACK,24330.0,1024.0,25354.0,23306.0
2026-07-07,SPALI,17283750.0,37837490.0,55121240.0,-20553740.0
2026-07-07,SPC,55500.0,0.0,55500.0,55500.0
2026-07-07,SPCG,221575.0,386145.0,607720.0,-164570.0
2026-07-07,SPRC,190782520.0,171099735.0,361882255.0,19682785.0
2026-07-07,SPVI,0.0,961072.0,961072.0,-961072.0
2026-07-07,SQ,17073.0,0.0,17073.0,17073.0
2026-07-07,SR,0.0,38400.0,38400.0,-38400.0
2026-07-07,SRICHA,2153370.0,7126390.0,9279760.0,-4973020.0
2026-07-07,SSP,0.0,242296.0,242296.0,-242296.0
2026-07-07,STA,26687630.0,63700370.0,90388000.0,-37012740.0
2026-07-07,STANLY,1882700.0,1373700.0,3256400.0,509000.0
2026-07-07,STARM,0.0,3720.0,3720.0,-3720.0
2026-07-07,STECH,0.0,1775.0,1775.0,-1775.0
2026-07-07,STECON,26547560.0,17708150.0,44255710.0,8839410.0
2026-07-07,STELLA,0.0,8275.0,8275.0,-8275.0
2026-07-07,STGT,1501430.0,14266961.0,15768391.0,-12765531.0
2026-07-07,STOWER,48.0,0.0,48.0,48.0
2026-07-07,STPI,1753930.0,2162215.0,3916145.0,-408285.0
2026-07-07,SUC,174400.0,0.0,174400.0,174400.0
2026-07-07,SUPER,0.0,108000.0,108000.0,-108000.0
2026-07-07,SUSCO,33376.0,0.0,33376.0,33376.0
2026-07-07,SVOA,51417.0,24327.0,75744.0,27090.0
2026-07-07,SVT,383.0,0.0,383.0,383.0
2026-07-07,SYNEX,1072795.0,2308185.0,3380980.0,-1235390.0
2026-07-07,TACC,1744735.0,5729650.0,7474385.0,-3984915.0
2026-07-07,TAE,373788.0,426221.0,800009.0,-52433.0
2026-07-07,TAKUNI,10444.0,0.0,10444.0,10444.0
2026-07-07,TASCO,1873220.0,7741910.0,9615130.0,-5868690.0
2026-07-07,TC,1340.0,0.0,1340.0,1340.0
2026-07-07,TCAP,61985875.0,63471775.0,125457650.0,-1485900.0
2026-07-07,TCJ,2160.0,0.0,2160.0,2160.0
2026-07-07,TEAM,289434.0,835468.0,1124902.0,-546034.0
2026-07-07,TEAMG,203942.0,674316.0,878258.0,-470374.0
2026-07-07,TEGH,30836.0,11458.0,42294.0,19378.0
2026-07-07,TFG,57584110.0,85694590.0,143278700.0,-28110480.0
2026-07-07,TFI,0.0,4.0,4.0,-4.0
2026-07-07,TFM,796325.0,90845.0,887170.0,705480.0
2026-07-07,TFMAMA,566550.0,188000.0,754550.0,378550.0
2026-07-07,TGE,0.0,25650.0,25650.0,-25650.0
2026-07-07,TGPRO,0.0,1392.0,1392.0,-1392.0
2026-07-07,TH,4800.0,0.0,4800.0,4800.0
2026-07-07,THAI,141237180.5,94794260.0,236031440.5,46442920.5
2026-07-07,THANI,35022779.0,10388481.0,45411260.0,24634298.0
2026-07-07,THCOM,3174590.0,6917300.0,10091890.0,-3742710.0
2026-07-07,THG,52560.0,1194215.0,1246775.0,-1141655.0
2026-07-07,THRE,19500.0,19500.0,39000.0,0.0
2026-07-07,TIDLOR,146957370.0,145789580.0,292746950.0,1167790.0
2026-07-07,TIGER,0.0,3903.0,3903.0,-3903.0
2026-07-07,TIPH,879150.0,2194340.0,3073490.0,-1315190.0
2026-07-07,TISCO,372959522.48,241105222.48,614064744.96,131854300.00000004
2026-07-07,TITLE,135065.0,301925.0,436990.0,-166860.0
2026-07-07,TKN,263642.0,3051362.0,3315004.0,-2787720.0
2026-07-07,TKS,60175.0,52070.0,112245.0,8105.0
2026-07-07,TLI,78760830.0,68137220.0,146898050.0,10623610.0
2026-07-07,TMAN,45910.0,0.0,45910.0,45910.0
2026-07-07,TMD,0.0,132500.0,132500.0,-132500.0
2026-07-07,TMW,17550.0,181350.0,198900.0,-163800.0
2026-07-07,TNDT,0.0,27.0,27.0,-27.0
2026-07-07,TNDT-W2,0.0,154.0,154.0,-154.0
2026-07-07,TNP,0.0,576.0,576.0,-576.0
2026-07-07,TNR,0.0,550.0,550.0,-550.0
2026-07-07,TOA,35979380.0,26256270.0,62235650.0,9723110.0
2026-07-07,TOG,84250.0,307552.6,391802.6,-223302.6
2026-07-07,TOP,352643650.0,282134500.0,634778150.0,70509150.0
2026-07-07,TPAC,57745.0,48950.0,106695.0,8795.0
2026-07-07,TPCH,1251.0,0.0,1251.0,1251.0
2026-07-07,TPCS,0.0,4980.0,4980.0,-4980.0
2026-07-07,TPIPL,225528.0,2846482.0,3072010.0,-2620954.0
2026-07-07,TPIPP,234501.0,276392.0,510893.0,-41891.0
2026-07-07,TPOLY,1440.0,0.0,1440.0,1440.0
2026-07-07,TPP,0.0,37800.0,37800.0,-37800.0
2026-07-07,TQM,379920.0,1273340.0,1653260.0,-893420.0
2026-07-07,TQR,0.0,560.0,560.0,-560.0
2026-07-07,TRC,178.0,0.0,178.0,178.0
2026-07-07,TRT,11441510.0,2762310.0,14203820.0,8679200.0
2026-07-07,TRUBB,81213.0,269538.0,350751.0,-188325.0
2026-07-07,TRUE,472243718.5,535942542.0,1008186260.5,-63698823.5
2026-07-07,TSC,0.0,2980.0,2980.0,-2980.0
2026-07-07,TSE,368973.0,483074.0,852047.0,-114101.0
2026-07-07,TSTH,177368.0,652152.0,829520.0,-474784.0
2026-07-07,TTA,237306.0,2932266.0,3169572.0,-2694960.0
2026-07-07,TTB,440815794.1,302466663.8,743282457.9000001,138349130.3
2026-07-07,TTW,3994260.0,3282450.0,7276710.0,711810.0
2026-07-07,TU,49691280.0,69343800.0,119035080.0,-19652520.0
2026-07-07,TURBO,6747914.0,7718580.0,14466494.0,-970666.0
2026-07-07,TVO,2865900.0,5802125.0,8668025.0,-2936225.0
2026-07-07,UBE,0.0,40932.0,40932.0,-40932.0
2026-07-07,UBIS,0.0,21617.0,21617.0,-21617.0
2026-07-07,UKEM,1384427.0,353247.0,1737674.0,1031180.0
2026-07-07,UMI,0.0,1911.0,1911.0,-1911.0
2026-07-07,UMS,861682.0,311150.0,1172832.0,550532.0
2026-07-07,UNIQ,4054.0,20508.0,24562.0,-16454.0
2026-07-07,UNIX,475725.0,1001612.0,1477337.0,-525887.0
2026-07-07,UREKA,13724.0,210589.0,224313.0,-196865.0
2026-07-07,UTP,2090785.0,1754820.0,3845605.0,335965.0
2026-07-07,UV,0.0,664.0,664.0,-664.0
2026-07-07,UVAN,197860.0,1500860.0,1698720.0,-1303000.0
2026-07-07,VCOM,90272.0,2376.0,92648.0,87896.0
2026-07-07,VGI,8086916.0,29311940.0,37398856.0,-21225024.0
2026-07-07,VIBHA,0.0,128093.0,128093.0,-128093.0
2026-07-07,VIBHA-W5,30000.0,0.0,30000.0,30000.0
2026-07-07,VIH,30400.0,845.0,31245.0,29555.0
2026-07-07,WASH,9250.0,0.0,9250.0,9250.0
2026-07-07,WAVE,0.0,3.0,3.0,-3.0
2026-07-07,WGE,7000.0,0.0,7000.0,7000.0
2026-07-07,WHA,79332613.25,77680525.0,157013138.25,1652088.25
2026-07-07,WHAUP,5590070.0,18202669.6,23792739.6,-12612599.6
2026-07-07,WICE,65080.0,197410.0,262490.0,-132330.0
2026-07-07,WIIK,0.0,13104.0,13104.0,-13104.0
2026-07-07,WORK,0.0,2418.0,2418.0,-2418.0
2026-07-07,WPH,135600.0,62475.0,198075.0,73125.0
2026-07-07,XO,2258510.0,327970.0,2586480.0,1930540.0
2026-07-07,XPG,185535.0,42570.0,228105.0,142965.0
2026-07-07,XYZ,0.0,28.0,28.0,-28.0
2026-07-07,YGG,0.0,19.0,19.0,-19.0
2026-07-07,ZAA,0.0,6031.0,6031.0,-6031.0
2026-07-03,2S,304.0,0.0,304.0,304.0
2026-07-03,88TH,31536.0,1736.0,33272.0,29800.0
2026-07-03,AAI,5799288.0,1498300.0,7297588.0,4300988.0
2026-07-03,AAV,3920413.0,619221.0,4539634.0,3301192.0
2026-07-03,ACC,102.0,0.0,102.0,102.0
2026-07-03,ACE,0.0,190173.0,190173.0,-190173.0
2026-07-03,ADB,51150.0,0.0,51150.0,51150.0
2026-07-03,ADD,0.0,1258.0,1258.0,-1258.0
2026-07-03,ADVANC,1248333510.0,827305490.0,2075639000.0,421028020.0
2026-07-03,ADVICE,2436450.0,3613740.0,6050190.0,-1177290.0
2026-07-03,AE,0.0,306.0,306.0,-306.0
2026-07-03,AEONTS,28237850.0,9154400.0,37392250.0,19083450.0
2026-07-03,AGE,141425.0,7552.0,148977.0,133873.0
2026-07-03,AH,11665040.0,25284880.0,36949920.0,-13619840.0
2026-07-03,AI,0.0,10656.0,10656.0,-10656.0
2026-07-03,AIE,12320.0,309751.28,322071.28,-297431.28
2026-07-03,AIT,435416.0,1422.0,436838.0,433994.0
2026-07-03,AJ,813448.0,562372.0,1375820.0,251076.0
2026-07-03,AJA,14.0,13.0,27.0,1.0
2026-07-03,AKP,0.0,980.0,980.0,-980.0
2026-07-03,AKR,0.0,1820.0,1820.0,-1820.0
2026-07-03,AKS,0.0,8942.56,8942.56,-8942.56
2026-07-03,ALLA,582.0,0.0,582.0,582.0
2026-07-03,ALPHAX,0.0,364.0,364.0,-364.0
2026-07-03,ALT,1067216.0,471710.0,1538926.0,595506.0
2026-07-03,AMARC,4672024.0,410286.0,5082310.0,4261738.0
2026-07-03,AMARIN,0.0,216.0,216.0,-216.0
2026-07-03,AMATA,76247325.0,22554525.0,98801850.0,53692800.0
2026-07-03,AMATAV,202.0,0.0,202.0,202.0
2026-07-03,ANAN,1419.0,0.0,1419.0,1419.0
2026-07-03,ANI,0.0,1108.0,1108.0,-1108.0
2026-07-03,AOT,1029548150.0,281811200.0,1311359350.0,747736950.0
2026-07-03,AP,3346375.0,7608925.0,10955300.0,-4262550.0
2026-07-03,APO,33734.0,0.0,33734.0,33734.0
2026-07-03,AQUA,0.0,590.0,590.0,-590.0
2026-07-03,ARIN,1470.0,0.0,1470.0,1470.0
2026-07-03,AS,47840.0,0.0,47840.0,47840.0
2026-07-03,ASAP,0.0,199.0,199.0,-199.0
2026-07-03,ASEFA,1980850.0,124320.0,2105170.0,1856530.0
2026-07-03,ASIAN,739785.0,394200.0,1133985.0,345585.0
2026-07-03,ASK,5073150.0,136400.0,5209550.0,4936750.0
2026-07-03,ASP,151876.0,22800.0,174676.0,129076.0
2026-07-03,ASTR,17556.0,100664.0,118220.0,-83108.0
2026-07-03,ATLAS,1630367.0,111000.0,1741367.0,1519367.0
2026-07-03,AU,252988.0,33694.0,286682.0,219294.0
2026-07-03,AUCT,285402.2,91838.0,377240.2,193564.2
2026-07-03,AURA,6740430.0,4949130.0,11689560.0,1791300.0
2026-07-03,AWC,60395871.24,30006090.0,90401961.24,30389781.24
2026-07-03,AYUD,96575.0,0.0,96575.0,96575.0
2026-07-03,BA,14379760.0,22133180.0,36512940.0,-7753420.0
2026-07-03,BAFS,327630.5,85050.0,412680.5,242580.5
2026-07-03,BAM,31559701.85,3241645.0,34801346.85,28318056.85
2026-07-03,BANPU,74693850.0,21113505.0,95807355.0,53580345.0
2026-07-03,BAY,66806825.0,18630875.0,85437700.0,48175950.0
2026-07-03,BBGI,1258086.0,2026504.0,3284590.0,-768418.0
2026-07-03,BBIK,7478690.0,125400.0,7604090.0,7353290.0
2026-07-03,BBL,770146443.5,666418360.0,1436564803.5,103728083.5
2026-07-03,BCH,12688720.0,7571690.0,20260410.0,5117030.0
2026-07-03,BCP,86187050.0,74355775.0,160542825.0,11831275.0
2026-07-03,BCPG,8240362.2,3377000.0,11617362.2,4863362.2
2026-07-03,BDMS,491433700.3,563973780.0,1055407480.3,-72540079.69999999
2026-07-03,BE8,62820.0,115390.0,178210.0,-52570.0
2026-07-03,BEAUTY,360.0,468.0,828.0,-108.0
2026-07-03,BEC,162806.0,191680.0,354486.0,-28874.0
2026-07-03,BEM,278923686.05,160298430.0,439222116.05,118625256.05
2026-07-03,BGRIM,104240370.0,140740620.0,244980990.0,-36500250.0
2026-07-03,BH,343244000.0,243517200.0,586761200.0,99726800.0
2026-07-03,BIG,0.0,23049.0,23049.0,-23049.0
2026-07-03,BIOTEC,3792.0,937.0,4729.0,2855.0
2026-07-03,BIS,202.0,0.0,202.0,202.0
2026-07-03,BIZ,201910.0,66715.0,268625.0,135195.0
2026-07-03,BJC,50951671.5,27505825.9,78457497.4,23445845.6
2026-07-03,BKA,0.0,800.0,800.0,-800.0
2026-07-03,BKGI,154688.0,17980.0,172668.0,136708.0
2026-07-03,BKIH,2356000.0,1306100.0,3662100.0,1049900.0
2026-07-03,BLA,13113075.0,19781375.0,32894450.0,-6668300.0
2026-07-03,BLAND,81051.0,10715.0,91766.0,70336.0
2026-07-03,BLC,42580.0,120296.0,162876.0,-77716.0
2026-07-03,BOL,9.96,0.0,9.96,9.96
2026-07-03,BPP,0.0,724010.0,724010.0,-724010.0
2026-07-03,BRR,720.0,0.0,720.0,720.0
2026-07-03,BTC,17616.0,46.0,17662.0,17570.0
2026-07-03,BTG,14176550.0,53606440.0,67782990.0,-39429890.0
2026-07-03,BTS,55010220.0,14891612.0,69901832.0,40118608.0
2026-07-03,BTW,0.0,7.0,7.0,-7.0
2026-07-03,BWG,19188.0,2132.0,21320.0,17056.0
2026-07-03,BWG-W8,0.0,600.0,600.0,-600.0
2026-07-03,BYD,0.0,624.0,624.0,-624.0
2026-07-03,CAZ,0.0,6352.0,6352.0,-6352.0
2026-07-03,CBG,150950250.0,127915400.0,278865650.0,23034850.0
2026-07-03,CCET,80960991.25,71818365.45,152779356.7,9142625.799999995
2026-07-03,CCP,0.0,3146.0,3146.0,-3146.0
2026-07-03,CEN,0.0,472.0,472.0,-472.0
2026-07-03,CENTEL,31098550.0,18472725.0,49571275.0,12625825.0
2026-07-03,CFARM,44972.0,0.0,44972.0,44972.0
2026-07-03,CFRESH,936.0,0.0,936.0,936.0
2026-07-03,CGH,540.0,47992.0,48532.0,-47452.0
2026-07-03,CHAYO,1393608.0,472705.0,1866313.0,920903.0
2026-07-03,CHG,5913002.0,5656547.0,11569549.0,256455.0
2026-07-03,CHO,4000.0,0.0,4000.0,4000.0
2026-07-03,CHOW,0.0,390.0,390.0,-390.0
2026-07-03,CI,0.0,2240.0,2240.0,-2240.0
2026-07-03,CIVIL,0.0,40741.0,40741.0,-40741.0
2026-07-03,CK,22167610.0,18347030.0,40514640.0,3820580.0
2026-07-03,CKP,5584398.0,2984282.0,8568680.0,2600116.0
2026-07-03,CMAN,0.0,278.0,278.0,-278.0
2026-07-03,CMO,0.0,2937.0,2937.0,-2937.0
2026-07-03,CMR,12700.0,0.0,12700.0,12700.0
2026-07-03,CNT,346584.0,131931.0,478515.0,214653.0
2026-07-03,COCOCO,2723120.0,30315.0,2753435.0,2692805.0
2026-07-03,COM7,142433875.0,119898450.0,262332325.0,22535425.0
2026-07-03,COMAN,50.0,49.0,99.0,1.0
2026-07-03,CPALL,561813400.0,531150650.0,1092964050.0,30662750.0
2026-07-03,CPAXT,67661730.0,37176470.0,104838200.0,30485260.0
2026-07-03,CPF,408105681.4,457133050.0,865238731.4,-49027368.60000002
2026-07-03,CPH,0.0,6200.0,6200.0,-6200.0
2026-07-03,CPI,41680.0,0.0,41680.0,41680.0
2026-07-03,CPN,316470300.0,204397450.0,520867750.0,112072850.0
2026-07-03,CPW,0.0,1916.0,1916.0,-1916.0
2026-07-03,CRC,118521740.0,74617410.0,193139150.0,43904330.0
2026-07-03,CREDIT,2856860.0,4556580.0,7413440.0,-1699720.0
2026-07-03,CSS,0.0,93002.0,93002.0,-93002.0
2026-07-03,CTW,29455.0,13110.0,42565.0,16345.0
2026-07-03,CWT,9600.0,0.0,9600.0,9600.0
2026-07-03,DCC,77106.54,2199.0,79305.54,74907.54
2026-07-03,DELTA,1447117759.0,1071968550.0,2519086309.0,375149209.0
2026-07-03,DEMCO,0.0,82226.0,82226.0,-82226.0
2026-07-03,DEMCO-W8,1530.0,1557.0,3087.0,-27.0
2026-07-03,DITTO,13339050.0,8349910.0,21688960.0,4989140.0
2026-07-03,DMT,111600.0,613190.0,724790.0,-501590.0
2026-07-03,DOHOME,21235132.0,20905530.0,42140662.0,329602.0
2026-07-03,DRT,510.0,0.0,510.0,510.0
2026-07-03,DUSIT,5690.0,62660.0,68350.0,-56970.0
2026-07-03,EA,34737630.0,33685190.0,68422820.0,1052440.0
2026-07-03,EASTW,6831270.0,861718.0,7692988.0,5969552.0
2026-07-03,ECF,10.0,1382.15,1392.15,-1372.15
2026-07-03,ECF-W6,0.0,960.0,960.0,-960.0
2026-07-03,EGCO,134403500.0,66697450.0,201100950.0,67706050.0
2026-07-03,EKH,279760.0,0.0,279760.0,279760.0
2026-07-03,EMPIRE,44222.0,19.0,44241.0,44203.0
2026-07-03,EMPIRE-W2,0.0,36.0,36.0,-36.0
2026-07-03,EPG,87820793.75,38169655.0,125990448.75,49651138.75
2026-07-03,ERW,7080126.88,3207210.0,10287336.88,3872916.88
2026-07-03,ESTAR,20000.0,240.0,20240.0,19760.0
2026-07-03,ETC,205800.0,1260.0,207060.0,204540.0
2026-07-03,ETL,0.0,20000.0,20000.0,-20000.0
2026-07-03,EVER,208.0,8.0,216.0,200.0
2026-07-03,FM,436612.0,751900.0,1188512.0,-315288.0
2026-07-03,FORTH,4838150.0,19177780.0,24015930.0,-14339630.0
2026-07-03,FSMART,1275745.0,166430.0,1442175.0,1109315.0
2026-07-03,FSX,0.0,1952.0,1952.0,-1952.0
2026-07-03,GABLE,287772.0,6414.0,294186.0,281358.0
2026-07-03,GBX,18600.0,0.0,18600.0,18600.0
2026-07-03,GFC,13338.0,0.0,13338.0,13338.0
2026-07-03,GFPT,3046550.0,3289655.0,6336205.0,-243105.0
2026-07-03,GJS,0.0,13.0,13.0,-13.0
2026-07-03,GLOBAL,62306120.4,33077364.05,95383484.45,29228756.35
2026-07-03,GLORY,0.0,1590.0,1590.0,-1590.0
2026-07-03,GPI,25500.0,0.0,25500.0,25500.0
2026-07-03,GPSC,280801200.0,136647900.0,417449100.0,144153300.0
2026-07-03,GREEN,0.0,1869.0,1869.0,-1869.0
2026-07-03,GULF,1308012113.75,1046086250.0,2354098363.75,261925863.75
2026-07-03,GUNKUL,154943352.28,59261756.0,214205108.28,95681596.28
2026-07-03,HANA,29606547.5,103970450.0,133576997.5,-74363902.5
2026-07-03,HARN,250084.0,0.0,250084.0,250084.0
2026-07-03,HFT,3990.0,0.0,3990.0,3990.0
2026-07-03,HMPRO,91118665.0,34482465.0,125601130.0,56636200.0
2026-07-03,HPT,0.0,14177.0,14177.0,-14177.0
2026-07-03,HTC,736120.0,665170.0,1401290.0,70950.0
2026-07-03,HTECH,363390.0,8552.0,371942.0,354838.0
2026-07-03,HUMAN,530398.0,236308.0,766706.0,294090.0
2026-07-03,ICHI,40209280.0,17166600.0,57375880.0,23042680.0
2026-07-03,ICN,0.0,16518.0,16518.0,-16518.0
2026-07-03,ILINK,131278.0,22814.0,154092.0,108464.0
2026-07-03,ILM,508250.0,347110.0,855360.0,161140.0
2026-07-03,INET,1602788.0,181098.0,1783886.0,1421690.0
2026-07-03,INGRS,17780.0,274940.0,292720.0,-257160.0
2026-07-03,INSET,95444236.0,14884112.0,110328348.0,80560124.0
2026-07-03,IROYAL,23984.0,0.0,23984.0,23984.0
2026-07-03,IRPC,30577102.0,38703111.0,69280213.0,-8126009.0
2026-07-03,IT,0.0,3510.0,3510.0,-3510.0
2026-07-03,ITC,53123090.0,13976370.0,67099460.0,39146720.0
2026-07-03,ITD,274459.0,1555357.0,1829816.0,-1280898.0
2026-07-03,ITEL,2582493.0,823048.0,3405541.0,1759445.0
2026-07-03,IVL,267677730.0,71781247.5,339458977.5,195896482.5
2026-07-03,JAK,0.0,54500.0,54500.0,-54500.0
2026-07-03,JAS,2974514.0,2089128.0,5063642.0,885386.0
2026-07-03,JAS-W4,900.0,0.0,900.0,900.0
2026-07-03,JCK,0.0,108787.0,108787.0,-108787.0
2026-07-03,JMART,53576205.0,33443428.0,87019633.0,20132777.0
2026-07-03,JMT,48788223.6,31599280.0,80387503.6,17188943.6
